user_name,rating,review_text,date,label,sentiment,teks_preprocessing
Ratna Wahyuni,5,"Driver/Rider nya sll ramah dan ngerti rute. Mmg mrka dilengkapi GPS, tp jk rute tsb ribet, dan sy mengarahkan ke rute lain, mrka setuju. Benar2 di service dg baik. Mk nya sy gak sayang2 kalo kasih tips. Mrka sopan jg sih",2024-06-26 09:56:55,1,POSITIF,driverrider nya ramah erti rute mmg mrka lengkap gps jk rute ribet arah rute mrka tuju service mk nya sayang kasih tips mrka sopan sih
Abdul Gofur,1,"Mau kirim paket Gosen sulit,drivernya jauh/ atau tidak ada driver,?,,,Jadi pesan, pakai layanan Goride.Mungkin layanan di driver Gosen banyak yang dimatikan / off.",2024-06-24 18:11:52,0,NEGATIF,kirim paket gosen sulit drivernya driver pesan pakai layan goride layan driver gosen mati off
Dara A,3,"Saran saja untuk gojek,untuk pemesanan gocar hemat lebih baik di tiadakan,karena percuma driver tidak mau ambil orderan dengan alasan hanya menghabiskan bensin. 3 kali pemesanan sama,sekali pun di ambil pasti minta cancel. berbeda dengan goride hemat driver tetap ambil orderan tersebut.",2024-06-23 17:04:45,0,NEGATIF,saran gojek mesan gocar hemat tiada driver ambil order alas habis bensin kali mesan ambil cancel beda goride hemat driver ambil order
Fan Fan,5,"Sangat membantu, semoga makin banyak voucher goride dan gofood",2024-06-22 11:24:15,1,POSITIF,bantu moga voucher goride gofood
Ocha destyan01,3,Bertahun2 pakai gojek.. Dari gofood goride gocar tp giliran gopinjam selalu di tolak.. Kenapakah itu???,2024-06-21 21:51:14,0,NEGATIF,tahun pakai gojek gofood goride gocar gilir gopinjam tolak kenapa
Yosi Yunita Amalia Siregar,1,"Maaf gojek. Mulai hari ini dan detik ini. Saya beralih ke aplikasi lain. Udh bolak balik di kecewain sama driver yg gak punya attitude dan kualitas aplikasi yg semakin bobrok. Mulai dri topup gopay dri mbanking yg kemaren terkendala sampai 1 hari sementara saya harus pesen goride saat itu juga dan gk ada cash, sampe 3x topup. Dan pelayanan ke cs nya yg gak ada solusi. Ini aplikasi lama kelamaan bener2 gak ada improvenya. Cukuppp kapok pake applikasi iniiiiiiii.",2024-06-21 08:25:01,0,NEGATIF,maaf gojek detik alih aplikasi bolak kecewain driver attitude kualitas aplikasi bobrok topup gopay mbanking kemarin kendala pesan goride cash topup layan cs nya solusi aplikasi bener improvenya kapok pakai applikasi
Wiwit Setyawan,3,"Sebenarnya sangat terbantu dengan adanya Go-Jek,tapi kenapa kalau sudah dia tas jam12 malam sulit sekali order nya untuk go ride pasti sistem sibuk.terus juga pas ada promo sulit banget dapetin drivernya,kan sama aja jadinya ya ada promo tapi gak bisa pakai Karena driver gak ada yang mau ngambil",2024-06-21 01:59:58,0,NEGATIF,bantu go jek tas jam malam sulit order nya go ride sistem sibuk pas promo sulit banget dapetin drivernya iya promo pakai driver ambil
Jeffry Nosawa,5,sangat membantu bagi saya dari goride..gocar..gofood,2024-06-20 16:27:36,1,POSITIF,bantu goride gocar gofood
Ivan Rucita,5,"Terima kasih atas pelayanan terbaik untuk konsumen,,, Go-Jek sangat membantu dalam pelayanan goride,,gofood dan pelayanan pengiriman barang yg sangat membantu,,, tetap mengutamakan pelayanan yang terbaik untuk konsumen. Terima kasih Go-Jek",2024-06-19 06:21:10,1,POSITIF,terima kasih layan baik konsumen go jek bantu layan goride gofood layan kirim barang bantu utama layan baik konsumen terima kasih go jek
Wahyu Putri Utami,5,Saya selalu menggunakan apl ini tp kenapa pengguna lama malah jarang dapat diskon baik goride maupun gocar..tolong kasih apresiasi padape gguna lama agar tetap pakai apl ini,2024-06-18 21:19:10,1,POSITIF,apl guna jarang diskon goride gocar kasih apresiasi padape gguna pakai apl
Friest Udayani,5,"Tidak pernah ada masalah selama menggunakan jasa goride, gocar ataupun gofood. Sangat membantu. Terimakasih 🙏",2024-06-18 07:33:30,1,POSITIF,jasa goride gocar gofood bantu terimakasih
Kamis Wagee,5,"apa aja ada,mulai car ride dan food keren",2024-06-16 01:41:41,1,POSITIF,car ride food keren
Siti Nurussobah,5,"saya gaptek dan setelah mngunakan jasa goride kini menjadi andalan buat kemana-mana, komunikasikan dg jelas ke babang driver maka semua lancar #emakrasterkuat #gojekinaja",2024-06-14 08:05:04,1,POSITIF,gagap teknologi mngunakan jasa goride andal komunikasi babang driver lancar
BagasSRrr 3152,1,"pesen go ride pengemudi sibuk, di batalin 2 kali tiba tiba saldonya udh kepotong padahal belom ada yg jemput belom di anter saldo udah ilang. sering bngt kaya gini",2024-06-12 21:09:02,0,NEGATIF,pesan go ride kemudi sibuk batalin kali saldo potong jemput saldo ilang bngt kaya
Rio Chaniago,1,Promo nya gojek itu sekarang susah banget apalagi yg goride cuma promo 1.500 ya percuma kalo promo segitu coba deh promo nya lebih di banyakin kek dulu karna emang butuh banget,2024-06-10 23:06:46,0,NEGATIF,promo nya gojek susah banget goride promo iya promo segitu coba deh promo nya banyakin butuh banget
Linda Trisnayanti,1,"Baru kali ini kecewa sama gocar,saya di kenakan biaya tambahan pembayaran tol sama driver nya padahal saya bayar tol pake flazz saya sendiri,sudah laporan tapi penanganan nya lama,alhasil karna saya tidak mau membayar tagihan tersebut saya jadi tidak bisa order goride/gocar.",2024-06-09 03:27:54,0,NEGATIF,kali kecewa gocar kena biaya tambah bayar tol driver nya bayar tol pakai flazz lapor tangan nya alhasil bayar tagih order goridegocar
Heriyanto,1,Fitur go pay later & go pay pinjam ga bisa di non aktifkan. Lama² kaya aplikasi pinjol. Rawan penyalahgunaan. Ridernya seneng bgt batalin sendiri. Udah nunggu lama. Ga kaya sebelah.,2024-06-08 16:20:01,0,NEGATIF,fitur go pay later go pay pinjam non aktif lama kaya aplikasi pinjol rawan penyalahgunaan ridernya neng banget batalin tunggu kaya belah
Aris Budi,4,"sebenarnya sudah bagus, hanya saja kadang di bagian go ride kalau mau pergi ke tempat2 seperti ""dokter hewan"". Saya berhatap direkomendasikan dokter hewan terdekat dari lokasi saya, ini rekomendasinya dokter hewan yg jaraknya puluhan bahkan ratusan kilo dr lokasi saya. Saya di Sukabumi direkomendasikannya dokter hewan di Jakarta, yg bener aja.",2024-06-08 07:19:06,1,POSITIF,bagus kadang go ride pergi dokter hewan berhatap rekomendasi dokter hewan dekat lokasi rekomendasi dokter hewan jarak puluh ratus kilo lokasi sukabumi rekomendasi dokter hewan jakarta aja
Aifah Huda,1,"Sudah byr kekurangan gocar lgsg dikurangkan dr saldo gopay g bisa order go ride Krn masih ada tagihan,, pdhl sudah sy byr juancuuk,, layanan cs juga g gercep kampretttt lah",2024-06-07 11:46:42,0,NEGATIF,bayar kurang gocar langsung kurang saldo gopay order go ride tagih bayar juancuuk layan cs gercep kampret
Golden Roses,1,"gimana si gojek, langganan plus bukannya untung malah buntung, vc diskon gofood jadi pada ilang semua, diskon goride dan gocar kaya gaada harga dirinya cuma secuil dapatnya, padahal pas langganan di hp satu lagi banyak dapat diskon voucher nya, ngajuin help ticket sampai sekarang gaada respon, tolong kalau mau bikin promo tu yang niat, kalau kaya gini sama aja penipuan namanya",2024-06-06 19:06:54,0,NEGATIF,si gojek langgan plus untung buntung vc diskon gofood hilang diskon goride gocar kaya uang harga cuil dapat pas langgan hp diskon voucher nya ngajuin help ticket uang respon bikin promo tu niat kaya tipu nama
Khairul Ken,1,"Aplikasi Aneh, Setelah Beli Gojek Plus Makin Ga Ada Voulcer Gofoodnya. Dikasih 700 Voulcer Gocar Sama Goride Yang Ga Guna Semua👎🏻👎🏻.",2024-06-06 01:25:36,0,NEGATIF,aplikasi aneh beli gojek plus voulcer gofoodnya kasih voulcer gocar goride
Jarot Sugiarto,1,"Bagaimana cara bisa tanya jawab dengan gojek, karena banyak layanan yg kurang jelas, contohnya. Gosen > gosen hanya bisa kirim barang tapi tidak bisa ambil barang, terus mengenai promo baik food maupun car/ride, penawaran promonya malah pakai cc itu mah bukan promo tetep saja ngutang, pokoknya gojek itu masih bagus jamannya Pak Nadien daripada sekarang, bintangnya 1 dulu kalau bagus layanannya bintangnya saya tambah 100🙏",2024-06-05 14:01:57,1,POSITIF,gojek layan contoh gosen gosen kirim barang ambil barang promo food carride tawar promonya pakai cc mah promo tetep ngutang pokok gojek bagus jaman nadien bintang bagus layan bintang
Lulu Lusiana,3,"Sejauh ini untuk go ride dan car, good. Tapi untuk go mart, kecewa saya. Pertama kali coba dapat vocher discount, tp pas dipesan ditelp ternyata barang sebagian kosong, vocher gak kepake, terus sebagian yg ada jadi kurang dari min pembelian, harga nya jadi lebih mahal. Tolong diperbaiki sistem nya, kalo misal kosong, sistem juga kosong.",2024-06-05 13:04:26,0,NEGATIF,go ride car good go mart kecewa kali coba vocher discount pas pes ditelp barang kosong vocher kepake min beli harga nya mahal baik sistem nya kosong sistem kosong
Andri Firmansyah,1,Setiap pesan goride selalu mendapatkan driver yang beda dari aplikasi wajah beda plat motorpun beda jadi takut kesaya nya tolong keamanannya di perketat lagi terimakasih,2024-06-04 20:55:30,0,NEGATIF,pesan goride driver beda aplikasi wajah beda plat motor beda takut saya nya aman ketat terimakasih
Dinda Putri Oetami,3,"Setiap pesan GoRide selalu di batalkan di dpn customer krn motor kecil, giliran di pesan GoRide Comfort eh malah dtng motor kecil... gimana sih!!! Sudah 3 kali GoRide dtng",2024-06-04 16:30:33,0,NEGATIF,pesan goride batal dpn customer motor gilir pesan goride comfort eh dtng motor sih kali goride dtng
An'S Channel,5,"Sekarang gofood banyakan biaya printilannya,biaya bungkus,biaya penanganan,biaya aplikasi,jadi mahalan biayanya drpd harga makanannya,main payah. Kalau goride dan gocar bagus,krn mempermudah transportasi",2024-06-03 20:25:04,0,NEGATIF,gofood banyak biaya printilannya biaya bungkus biaya tangan biaya aplikasi mahal biaya harga makan main payah goride gocar bagus krn mudah transportasi
channn,1,"pesen goride comfort supaya nyaman dijalan di aplikasi si tulisannya motor vario tapi yang dateng beat, agak kecewa tapi masnya ramah tapi gimana ya mana beda 3k harga nya sm goride biasa 😔",2024-06-03 15:43:17,0,NEGATIF,pesan goride comfort nyaman jalan aplikasi si tulis motor vario beat kecewa mas ramah iya beda harga nya sm goride
Reyner,1,Gojek gimana sih saya mau pesan goride kok gak bisa tulisannya harus pakai metode lain metode lain terus,2024-06-02 07:28:52,0,NEGATIF,gojek sih pesan goride tulis pakai metode metode
Danil Jacob,5,"Yg terbaik pokoknya,, Mau kasih masukan, promo promo go ridenya di banyakin , biar lebih perfec 😁😁",2024-07-31 17:00:27,1,POSITIF,baik pokok kasih masuk promo promo go ridenya banyakin biar perfec
Afrezha Syahrani,1,"Turunkan harga goride seperti sebelumnya, kenapa semakin di update harganya mahal",2024-07-31 08:15:18,0,NEGATIF,turun harga goride update harga mahal
cap senk,1,"masa gojek kalah sama grab mau pesenin, goride temen ga bisa ngrubah titik di luar jangkauan, grab aja bisa masa gojek ga bisa",2024-07-31 07:49:14,0,NEGATIF,gojek kalah grab senin goride teman ngrubah titik jangkau grab gojek
Tofa sugianto,1,"mohon pihak gojek memberikan saya pembelaan karena saya selalu pulang dengan goride tetapi tadi saya mendapat perlakuan yang sangat tidak menyenangkan karena saat saya membantalkan pesanan karena titik jemput tidak sesuai saya tetap didatangi driver tersebut dan driver tersebut marah²,bahkan sampai orang² melihat saya disitu saya sangat malu karena hal tersebut mohon bantuannya untuk menegur/mengingat kan driver tersebut",2024-07-29 16:31:51,0,NEGATIF,mohon gojek bela pulang goride laku senang bantal pesan titik jemput sesuai datang driver driver marah orang situ malu mohon bantu menegurmengingat driver
Lily Lamperouge,1,"Pelayanan goride bagus2, tapi tidak dengan gocarnya. Masa driver sudah ambil pesanan saya, tapi dikirim pesan atau telepon sama sekali tidak dibalas. Bahkan 1/2 jam saya menunggu hanya untuk melihat mobil driver di map gojek berjalan semakin jauh dari titik jemput saya seolah sengaja tidak mau menjemput. Saya mau komplain di email, tapi malah diarahkan ke bantuan di apk, yg kedua apk gojek sama2 tidak bisa membuat laporan keluhan mengenai masalah saya. Saya sangat kecewa.",2024-07-29 08:27:38,0,NEGATIF,layan goride bagus gocarnya driver ambil pesan kirim pesan telepon balas jam tunggu mobil driver map gojek jalan titik jemput sengaja jemput komplain email arah bantu apk apk gojek lapor keluh kecewa
Pem Pek,1,Tolong dong costumer gojek yg badan nya gede berat nya up 100kg sadar diri dong masa pesen goride kalian tuh harusnya pesen gocar sadar woi badan kalian tuh gede banget,2024-07-28 17:52:26,0,NEGATIF,costumer gojek badan nya gede berat nya up kg sadar pesan goride pesan gocar sadar woi badan gede banget
Tyaori,1,"Setiap order goride selalu lama, selalu tidak dapat driver, dan prosesnya lama dengan alasan ""pesanan lagi rame""",2024-07-26 07:35:52,0,NEGATIF,order goride driver proses alas pesan ramai
Irwanarci Love,5,Untuk Go-Jek tolong untuk GoRide nya perbaikilah karena ada beberapa oknum cukup banyak tingkah dan kurang ajar di jalan sangat buruk dan arogan tinggi membuat citra Go-Jek itu sendiri menjadi buruk,2024-07-25 10:58:42,0,NEGATIF,go jek goride nya baik oknum tingkah ajar jalan buruk arogan citra go jek buruk
Ivon Nia,4,"Alhamdulilah klo goride sangat membantu klau mendesak,gofood nya jgn mahal2 ,krna resto nya kgd tdk sesuai dgn expetasi.",2024-07-24 19:47:25,1,POSITIF,alhamdulilah goride bantu klau desak gofood nya mahal krna resto nya kgd sesuai expetasi
Enumerator Jatim,5,Gojek selalu memuaskan sy. Baik go ride maupun go car nya selalu the best.,2024-07-24 08:20:19,1,POSITIF,gojek muas sy go ride go car nya the best
Pejuang Slot,1,Ngak ada voucer goride..beda dg grab dan maxiim,2024-07-23 12:31:08,0,NEGATIF,ngak voucer goride beda grab maxiim
Sense,2,"Layanan seperti goride, gocar, dan juga gofood tidak bisa menjangkau wilayah saya",2024-07-22 16:40:33,0,NEGATIF,layan goride gocar gofood jangkau wilayah
Freddy Teintang,4,Nice and good driver. Very modest with DeepPurple's all the way. Nostalgic. The ride why not Renault sometime?,2024-07-21 21:40:04,1,POSITIF,nice and good driver very modest with deeppurples all the way nostalgic the ride why not renault sometime
yudit pratama205,1,saat pesan goride yg dateng malah 2 anehh,2024-07-20 19:46:03,0,NEGATIF,pesan goride anehh
Chelsa eka Christanti,5,"Sukaaaaa, banyak bgt promonyaaa, apalagi saat mesan go ride. pertahankan gojek🔥🔥🔥",2024-07-20 19:08:18,1,POSITIF,suka banget promonya mesan go ride tahan gojek
Nur Syawal,5,"Mudah""an semakin bnyak promonya, bukan hanya gofood tapi promo gocar, goride dll juga",2024-07-20 12:33:36,1,POSITIF,mudah bnyak promonya gofood promo gocar goride
Della Febriana,1,"Biasa nya saya naik goride cuma 6000 skrg dah naik padahal titik jemput dan antar nya sama, mana naik nya jauh banget lagii, huh jd mls make gojek",2024-07-19 12:36:51,0,NEGATIF,nya goride titik jemput nya nya banget lagi huh malas make gojek
Salsa Bila,3,"bagus, tp sy pernah pesan goride malah driver nya salah ambil penumpang sdh sy chat ke driver ga di respon",2024-07-19 07:00:06,0,NEGATIF,bagus pesan goride driver nya salah ambil tumpang chat driver respon
Andy Chandra,2,"App sering ngacau , pesan go ride , driver deket ada malah diambilin driver yang jauh , jadi lama nunggue",2024-07-19 04:29:27,0,NEGATIF,app ngacau pesan go ride driver diambilin driver nunggue
xxx,1,"Pesan gocar kek pesen pesawat,ga ada yg mau ambil meskipun bayar gopay/cash.Ganti ke prioritas jg malah dpt driver jaraknya astaga jauh bgt.Buang2 waktu! Padahal di maps banyak driver nongkrong,emg pilih2 apa gimana ni driver gocar? Kalo goride nya ga ada masalah.Malah lebih cepet dpt driver goride drpd gocar. Tolong dong buat Gojek di perbaiki sistemnya,sy klo pesan car jd beralih ke aplikasi lain yg lebih gercep n satset ga kek driver gocar yg pilih2.",2024-07-18 09:02:10,0,NEGATIF,pesan gocar pesan pesawat ga ambil bayar gopaycash ganti prioritas driver jarak astaga bgt buang maps driver nongkrong emg pilih driver gocar goride nya cepat driver goride gocar gojek baik sistem sy pesan car alih aplikasi gercep satset driver gocar pilih
Siti NurHalimah,1,"Tolong Perbaiki Sistemnya!!!, masa order goride dapet drivernya pada jauh jauh harus nunggu lama payah kalah sama sistem Maxim mending pindah aja ke Maxim sistemnya enak dapet drivernya jga Deket jadi cepat sampai ke tujuannya",2024-07-17 15:47:28,1,POSITIF,baik sistem order goride drivernya tunggu payah kalah sistem maxim pindah maxim sistem enak drivernya cepat tuju
REZA Syahputra heatshot,5,Kasihlah Diskon Goridenya,2024-07-17 06:11:18,1,POSITIF,kasih diskon goridenya
itz clara,2,"aplikasi sdh bagus, namun knp saat mau pesan goride malah gabisa? pdhl saldo gopay saya ada, jaringan internet juga bagus tpi knp tidak bisa? tolong diperbaiki lg buat kedepannya!!",2024-07-16 22:36:57,0,NEGATIF,aplikasi bagus pesan goride gabisa saldo gopay jaring internet bagus baik depan
Henny Purwitasari,5,Mantap kalau laper bisa nih pesen pake gofood diskon gede dan murah goride pun sama 👍,2024-07-15 17:45:23,1,POSITIF,mantap laper pesan pakai gofood diskon gede murah goride
Hendri Siganteng,1,Setiap mau pesen gocar/ goride gk ada yang nerima orderan,2024-07-14 20:44:04,0,NEGATIF,pesan gocar goride nerima order
Jessica Putri,1,"yg hemat mitramu ya min, ko coustamer gk hemat iya.. harga tetap 15k perkilo.. goride gk hemat buat coustamernya sendiri.. masih tetap mahal harganya.. eh mitramu yg hemat.. settingan nya gmn si mimin.. justru yg hemat coustamer dan bukan mitramu.. jgn menipu kami dengan iklan yg gk masuk akal",2024-07-13 01:49:34,0,NEGATIF,hemat mitra iya min ko coustamer hemat iya harga kilo goride hemat coustamernya mahal harga eh mitra hemat settingan nya si mimin hemat coustamer mitra tipu iklan masuk akal
