user_name,rating,review_text,date,label,sentiment
Lucky “GolCy” N2,1,"Mohon pihak gojek khususnya yg ada layanan go ride instant di stasiun Bekasi, utk mendisiplinkan oknum2 rider menyenggol mis. kaca spion mobil yg akan menjemput di depan parkir go ride, saya alami sendiri, ketika di tegur utk hati2, malah teman2 yg lain ikut2an, saya cuma mo ingatkan, bukan hanya gojek yg py komunitas rider, yg lain jg py seperti Lalamove, Delivery, Maxim, Indriver, & Grab ada komunitas jg, jgn sampai ada gesekan saya harap utk pihak gojek menyikapi hal ini dgn bijaksana...",2024-12-18 22:12:37,0,Negative
zanksr h,1,"tiap order gocar & goride titik mapsnya slalu ga akurat pdhl udh pake lokasi terkini tp tetep aja meleset, trus si driver/rider ngomel"" mulu sebel. pdhl kan yg salah apk nya hdeh..",2024-12-18 18:02:14,0,Negative
Astri Gemilang,2,"Goride oke lah, gofoodnya sampah bgt bakal nyari driver kalo makanan uda jadi. 1 jam lebih nunggu endingnya cancle karena gadapat driver. Keburu laper yg ada php doang.",2024-12-18 11:28:11,0,Negative
Elin Nafsiyah,1,"Tolong suspend tu goride atas nama jemiyanus us meo DK4234FCU GK jujur,sudah bayar pake gopay 46rb,minta uang lagi 50rb,Krn hp mati GK bisa cek notifikasi,kecewa Skali dg oknum driver",2024-12-18 09:32:43,0,Negative
Erman Pratama,1,"Gojek sok² banyak orderan ,buat slot goride padahal goride yg order itu² aja orgnya. Gofood sok2 buat slot kayak banyak aja orderan foodnya ya kali org tiap hari mesen gofood terus 🤣🤣🤣🤣",2024-12-17 15:22:23,0,Negative
ecaa,3,"overall oke, tapi kalo mau pesen goride/gofood pas lagi ujan susah jasa ketemu driver. gila kali gua tungguin 5 menitan ga dapet' sampe ujan reda.",2024-12-15 21:55:26,0,Negative
Ms. Kim,1,Respon lama.pdhl d liat d jln2 itu bnyk jaket hijau gojek. Tapi pesen gofod jarak 3km sja bisa smpe nunggu 2 jam.pdhl resto tdk trlalu rame. Rugi sdh pilih pengiriman xtra. Pesen go ride jg sma bisa smpe 3-4x pesan. Tolong d bntu utk d tingkatkan pelayanannya y,2024-12-15 21:11:46,0,Negative
Andreas Huda wali,5,"Aplikasi sangat membantu, dan mudah di gunakan dan ya aku pernah go ride cuma bayar 4k tau.",2024-12-14 15:05:16,1,Positive
shucy rahma,1,Pesan grabfoodd lama Kebanyakan driver jg double order coba g usah di buat double order kita nunggu lama Sampai jam makan siang telat dari sblm jm makan siang smpai jm habis g datang2 cari goride jg susah,2024-12-14 11:25:46,0,Negative
Herlina Tumeang,2,"gofood nya mengecewakan sekali, udah nunggu sampe 2 jam, malah dibatalin dengan alasan gada driver, klw emg ga niat bisnis mending tutup aja aplikasinya, bukan hanya itu aja, pesan goride dll juga selalu drivernya gada, padahal jelas jelas banyak driver disekitar lokasi, makin hari makin ga banget ni aplikasi",2024-12-12 18:23:25,0,Negative
Heru Aditya Dermawan,1,"Kalo habis hujan atau pas hujan pesen goride dpt driver nya yg jauh sering pada di cancel atau lama dpt drivernya sekalinya dpt,dpt drivernya yang jauh,beda dr aplikasi sebelah cepet dpt drivernya deket lagi biarpun hujan² ordernya ,,padahal driver gojeg banyak yg didekat malah dapatnya yg jauh.",2024-12-12 10:55:57,0,Negative
franciscus ricky,1,Pelayanan Maxim saya akui lebih Woww dibandingkan go ride . Meskipun hujan gerimis lebih keren dibandingkan aplikasi ini. Maxim super duper recommend.. tutup aja go ride.haaaaaa,2024-12-12 06:03:21,1,Positive
lucky rachmat,1,"percuma berlangganan go ride plus tttp aja jdi mahal ,pot makanan cma 10k ,blm biaya penanganan,mksh ah ini yg terkahir brlnganan udh mahal lagi tarif y",2024-12-11 22:46:40,0,Negative
Salsa Regina,1,"sering dibatalin ga jelas goridenya,",2024-12-11 21:53:25,0,Negative
wardah alwi,3,Pake gosend n go ride/ gojek efisien n aman,2024-12-10 21:07:23,1,Positive
Rohedy Adrian,3,"Woi harga goride nya kok nambah"" dari hari ke hari,tempat nya sama aja kok,masa... Gara gara cuaca panas atau hujan jadi naik,kalo hujan ok lah(tapi ga ngotak juga kalo kali 2 njir) Oh...kualitas nya yang bikin nambah? perasaan sama aja deh,mau hemat atau comfort hoki""an aja,liat Maxim iya murah no diskon ga menarik tapi segitu aja terus...:)",2024-12-10 11:14:59,1,Positive
Rini Dara,1,"Aplikasi bodoh, tidak ada yang mau ambil goride, driver bodoh",2024-12-09 13:14:44,0,Negative
Iyan Fedri,2,"Padahal sudh pesan goride dan sudah terkonfirmasi oleh pengguna goride, namun malah kembali / pindah pengguna ke goride lain nya. Jadi secara tidak sengaja saya pesan 2 goride sekaligus, mohon klarifikasi min. Ini gmn yah ko bisa begini, ??",2024-12-09 10:14:33,0,Negative
Mismayanti Firdausy,1,"Kalau ada bintang setengah, udah ngasih bintang setengah. Rutenya sinting, dibikin jauh muter-muter. Kemarin goride, sekarang go bluebird. Ngasih rute yang bener dong, buang-buang waktu sama duit konsumen aja!!!!",2024-12-09 08:35:53,0,Negative
ary saputra,1,Titik melenceng trus.alamat tersimpan melenceng.kasihan drivernya.gosend melenceng.go ride melenceng.gocar melenceng.alamat tersimpan semua padahal.taik,2024-12-07 15:47:15,0,Negative
Vermak levis Alisya,5,Saya suka pakai gojek.tapi di Sukatani utk goride kenapa tidak terjangkau yaa..,2024-12-07 14:57:28,1,Positive
Roslaini Zain,1,"Sudah 3 hari saya cek mau pesan goride ke kampus, pas liat rutenya aneh banget diputerin jauh, harga jadi 2 kali lipat rute normal. Saya jadi ngga bisa pakai gojek tiap ke kampus. Biasanya nggak kayak gini. Mohon diperbaiki",2024-12-06 08:34:15,0,Negative
Eka Wiranti,1,mau di rating kan? NOH BINTANG 1! setiap urgent perlu gocar/goride SELALU SELALU DAN SELALU GAK BISA! DRIVER NGE CANCEL SEENAKNYA! PADAHAL UDH SEPAKAT BAKAL DITUNGGU TIBA2 CANCEL!! APAAN BGT.,2024-12-05 12:16:00,0,Negative
Regian Febriana,2,"goride nya ngebug padahal ada jalur lurus doang tapi di rute apknya disuruh muter"" yg bikin tarifnya mahal",2024-12-05 10:50:39,0,Negative
Dmaria 87,3,"Mohon perbaiki drivernya..masak kalau hujan gak mau narik go ride nya...sampai hampir 1 jam pesan gak di peduliin,sekali dapet langsung di cancel sama driver Gak profesional banget Tempatku gak bisa mobil masuk makanya pesennya go ride",2024-12-04 18:43:38,0,Negative
Putriannisatrihapseri 29,1,"aku slalu pesen goride comfort yg motor nya besar, ehh pas dateng motor nya kecil, udh byr lebih mahal tapi malah gitu, di apk motor nya nmax ehh dtng nyaa motor mio, masa gitu tolong di perbaki yaa, gk mau rugi bgt itu orang nyaa",2024-12-04 12:08:24,1,Positive
shafa Nur Zuleika,4,baru mencet goride masa langsung ke pesan? apk error belum mencet mau kemana udah kepesan,2024-12-04 06:39:15,0,Negative
Ayu Januari Ariyani,1,"Hari ini pesen goride, drivernya ngeselin banget.. 2 driver minta dibatalin alesannya kejauhan.. Padahal kalo dilihat dari map, posisi driver masih wajar.. Makin kesini driver goride aneh-aneh.. Uda dapet drivernya lama, sekalinya dapet driver model kayak gitu",2024-12-02 19:23:29,0,Negative
Clara Ayudya,1,"MENGECEWAKAN! Saya pelanggan gojek sudah bertahun2, baru kali ini saya kecewa. Gofood goride gocar makin mahal, saya masih pake. Mau komplain langsung tidak ada tempat kritik dan saran di aplikasinya!",2024-12-02 19:20:15,0,Negative
Muhammad Pribahasa,2,"biaya pelayanan mohon di kurangi untuk gofood. masa 2,3km 18ribu, di atas 5km 36ribu yang benar saja ini gofood bukan goride.",2024-12-01 05:59:53,0,Negative
Mufida Jannur Daulay,2,Goride nggak ada promo ya Apasih kode prominyab,2024-01-29 09:58:34,0,Negative
Fafa Farikha,5,Kirim barang : go send Anter anter : go ride Pergi jauhan : go car Makan cepet : go food Semuuaaaa gojek-in ajaaa,2024-01-28 11:59:53,1,Positive
Nicholas Jose Pardamean,4,Sering sering kasih promo go ride min,2024-01-27 13:26:32,1,Positive
Pengguna Google,1,"saya baru saja memasukkan promo ""GORIDEAJA"" dan disitu tertulis kalau voucher saya dapat digunakan, dan ketika sy membuka halaman voucher, tidak ada voucher goride yg muncul",2024-01-27 11:38:29,0,Negative
Tri Viyani,5,Saya mau nya voucher go ride bukan go food😋,2024-01-23 08:05:30,1,Positive
Ario Putrasani,5,Promo goride tambahin,2024-01-17 23:06:00,1,Positive
Jingga Alsya Damayanti,2,"kami pelajar, turunkan tarif go ride!!!!!!!!! kami kaum missqueen",2024-01-17 21:18:43,0,Negative
Dwieqty Qty,4,Sy beri bintang 4 dl karna setiap hujan masih kesulitan mencari drivernya (go ride) padahal sangat dibutuhkan bahkan kadang ditunggu sampai 2 jam lebih masih belum jg dapat ... Untuk sikap ato attitude driver Alhamdulillah kebanyakan bertemu dg yg baik2 👍,2024-01-17 16:48:21,1,Positive
Laila Adhiyyah,3,"go ride oke, go food perlu d tinjau lagi resto yg udah tutup",2024-01-12 14:55:02,0,Negative
Dapurnya Burger,5,"Saya Pemakai : Go Box, Go Pulsa, Go Ride, Go Send, Go Car, Go Food, Dan Go Massage Aktif.. terimakasih Gojek Semua Bermanfaat.",2024-01-11 18:40:06,1,Positive
Fahry Zidan,2,Kenapa akun saya dibekukan padahal saya tidak melakukan hal hal yang mencurigakan saya hanya menggunakan goRide dan goTansit,2024-01-11 14:35:29,0,Negative
heriansyah 86,1,Apk ampas Hujan²Pas urgent Driver nga mau pada ngambil orderan Jam sibuk apaan gua order goride pas kaya jam kerja kebetulan pas ujan udh nunggu lama Mala nga ada yg mau ngambil orderan,2024-01-04 22:06:14,0,Negative
Arum Setiani,3,Banyakin promo goRidenyaaa pls,2024-02-24 08:37:39,0,Negative
Wahyudi Yulianto,5,"Untuk promo go car dan go ride lumayan,, cuma promo go food nya tolong ada in promo ongkir juga dong,,🤭😁😁",2024-02-17 18:30:14,1,Positive
feni hestia,2,"Hampir setiap hari pakai goride tp semaki kesini ga ada reward atau promo, pdhl sebelumnya ada...mari geser ke aplikasi sebelah",2024-02-17 16:44:16,0,Negative
Rachmawati,1,"Setiap pesan gocar ataupun goride selalu bermasalah dengan akunnya, tapi setiap beli tiket kereta bisa. Tolong diperbaiki aplikasi nya",2024-02-04 19:36:05,0,Negative
Tanti Wati,3,1rmh beda hp.ee pesen go ride dng ttik dan tujuan sama knp nominal beda.sya kena 42k.pake hp ponakan 25k tunai jg.blm gofood.klu py sy mehongggg.knp bs begitu.1rmh lho.pdhl sy setia memakai gojeck utk order makanan.,2024-02-03 20:37:58,0,Negative
Arya Dhapi,3,"Mau order goride,gak bisa2, stuk di map.",2024-03-25 22:52:19,0,Negative
Mansur Balfas,5,Tambahin lagi promo potongan goride dan gocar nya,2024-03-23 13:46:54,1,Positive
Fabian Delivery Surabaya,5,Maaf selebihnya buat aplikator gojek. Khususnya Cabang Surabaya. Tolonglah pihak aplikator khususnya gojek untuk menengahi atau membantu kawan rider dilapangan perihal kasus rider ojol yg hilang di apartemen puncak kertajaya surabaya. Guna memberikan rasa aman kepada rider jika ada kiriman makanan maupun kiriman paket gosend. Paling tidak 10 menit parkir didalam apartemen. Krn selama ini rider parkir diluar..,2024-03-22 16:06:57,1,Positive
Syaban Haidar Ali,1,Bang adakan goride nego Jakarta bang,2024-03-21 01:39:30,0,Negative
Marisa ananda,3,"Saya suka pakai gojek buat beli makan dan pesen goride tapi Tolong diperbaiki lagi,saya pesen goride pake gopay ganemu driver sama sekali sudah saya batalin saya pesen berulang kali masi aja gak dapet driver padal biasanya langsung dapet driver🙏",2024-03-08 20:17:03,0,Negative
maulana rakha,1,"Tidak dapat memesan go ride, mohon diperbaiki",2024-03-06 16:21:03,0,Negative
marsha gapapa,1,"tidak pernah dapat voucher goride,jompor saya setiap hari pake goride PP 25rb gaperna dpt voucher goride",2024-03-03 19:00:04,0,Negative
Edy Notomiharjo,5,"Tolong diaplikasi goride dikasih pemberitahuan jika pemesan sudah bener2 memberi alamat tujuan,krn sering terjadi pemesan terbalik memberi alamat jemput ke tujuan...trm ksh",2024-04-21 17:56:31,1,Positive
RE JIH,5,"Kenapa saya isi gopay tidak bisa, pesen goride juga bisa tlg bantuannya terima kasih",2024-04-18 11:33:21,1,Positive
Yulianto Wibowo,2,"pesen goride posisi driver Deket ga mau pada ngambil, di kasihnya yang jaraknya jauh semuanya, sbagian di cancel sama drivernya.",2024-04-17 19:04:06,0,Negative
Radhitya Sri Winardi,5,"aku sering pake go-ride ketimbang go-car, kasih diskon go-ride nya lebih banyakin dong min😋😋",2024-04-17 15:04:17,1,Positive
Bandung Utara_Muhammad Adam Setiawan_Modelling,2,"Kalo jaraknya jauh, driver banyak alasan dan cancel sepihak. Saya punya bukti chat katanya cari orderan goride,juga saya bayar 32 ribu cuman masuk ke drivernya cuman 22 ribu",2024-04-04 15:35:35,0,Negative
Linamalik,5,Saya pernah naik Go-Jek goride dari maxi swalayan manggar tujuan pondok asri,2024-05-31 16:59:36,1,Positive
Sean Kevin,3,udah up ke gopay plus saya pikir bakal dapet voucher goride biar murah taunya gabisa dipakai gimana ini ?,2024-05-29 06:18:10,0,Negative
Prakasa 91,5,Perbanyak lagi voucher goride gofood nya,2024-05-27 21:34:17,1,Positive
Eko Purwantono,1,Tolong radius driver di tambah setiap pesan goride di luar jangkauan.bedakan jg itu goride hemat dg goride reguler knp waktu tunggu nya sama.,2024-05-27 07:41:07,0,Negative
Fadilatus Sukriyah,3,"Sediakan versi lite nya dong. buat goride & gocar doang... Ukuran aplikasinya jangan terlalu besarlah,...",2024-05-27 07:32:30,0,Negative
Abdul Jalil,4,"Mohon diperbaiki, saya tidak bisa mengubah metode pembayaran dari tunai ke gopay saat setelah order goride",2024-05-23 10:30:45,0,Negative
Lylyane Oktavia,5,Diskon go ride nya tolong lebih di banyakin lg😂,2024-05-19 17:35:15,1,Positive
Amelia Setyawati,2,"Aplikasinya masih membantu sebenernya buat kehidupan saya ya. Cuma entah nih ya, ada apa yg terjadi diantara driver & pihak manajemennya gojek. Driver sering minta cancel. Dan sering bgt terjadi waktu saya & teman2 saya pesen goride/gocar, abangnya selalu menanyakan harga yg tertera di aplikasi kami dan tidak jarang yang saya dengarkan sepanjang jalan pun, hanya keluhan mereka mengenai perbedaan harga tersebut, dan saya alami lagi tadi pagi. Mohon pihak Gojek untuk segera memperbaikinya ya🙏",2024-05-16 09:17:55,0,Negative
Sheva Ferdian,5,Tolong beri tahu notifikasi kalau pesan goride itu dapet driver jauh itu karena driver pilihan. Kami sebagai driver bila mendapat customer jauh penjemputannya selalu dicancel,2024-05-01 10:44:06,1,Positive
Adi wijaya Putra,5,Kenapa saya g bisa gunakan opsi pembayaran gopay buat menu go ride dan go car tp di go food bisa...,2024-06-28 09:02:57,0,Negative
Suyan Tohu,5,Di perbanyak driver goridenya,2024-06-18 09:34:28,1,Positive
Isa Viscount,5,"GOJEK Semakin Terdepan.... Tingkatkan Terus Vocher Go Food, Go Ride..... Aplikasi Dengan Fitur Keamanan Super Ketat.... 👍👍👍👍👍",2024-06-10 20:32:14,1,Positive
Reno Agus Setiawan,5,jadi mitra goride gimana ya,2024-06-02 15:21:23,1,Positive
Komala Sari,1,Mau pesen goride nunggu nya ampe 1 jam lebih,2024-06-01 19:44:23,0,Negative
felicia Tulipana,5,"knp go point ga bs dipake utk go ride sm go car? tulisannya suru update, pas mau update masuk page ini malah ga ad optionnya tp kl utk voucher yg lain bs",2024-07-30 15:06:32,0,Negative
zulfan pratama,5,"Baik, tingkatkan promo goride ny",2024-07-29 06:22:35,1,Positive
Yunita Seuk,5,Belum dpt goride,2024-07-10 12:21:03,0,Negative
Mega,1,Mau milih go transit tapi selalu dialihkan ke go ride,2024-07-10 07:58:26,0,Negative
Santymwoya,1,"Voucher Gosend banyak2 ngapain anjir gak guna 🙄mending banyakin goride, gocar sama gofood",2024-07-09 09:27:37,0,Negative
Najwa Syifa Aqilla,4,Tolong dong munculin lagi diskon voucher goride nya biasanya kan ada diskonnya kek yang dulu😊,2024-07-08 17:16:26,1,Positive
Dhun Nur Al Mitsri (Aal kalau biasa di rumah.),3,"Aplikasinya bagus namun ada beberapa catatan apalagi dari sisi agama islamnya soalnya ada yang bertentangan sejauh yang saya tahu. Cuma saya mau nanya, maaf kalau sini. Terkait penumpang goride, itu apakah mutlak ga boleh 2 penumpang atau beberapa keadaan boleh? Misalkan ibu bersama anaknya. Bagaimana dengan ibu dan bayinya? Mohon jawabannya segera.",2024-07-01 07:09:58,0,Negative
Eko Hermawanto,1,"Matikan Fitur Order Dobel/2 pemesanan GoRide. Seharusnya kalau sudah Order GoRide tidak bisa order GoRide lagi sekaligus, harus dibatalkan dulu baru bisa pesan lagi",2024-08-31 10:25:33,0,Negative
Bayu Setiawan,4,Sejauh ini ok si cuma tolong dong terutama buat driver pas traveling di jakarta kenapa si kalau tiap go ride sering banget dapat plat nomor motor di aplikasi beda dengan plat nomor motor?,2024-08-30 20:23:27,0,Negative
Aditya Pratama,1,Aku Driver 2016 Goride Gojek. Gada bonus hari.,2024-08-22 13:57:49,0,Negative
Ipon Tandayu,3,"Saya hampir setiap hari pakai gojek, gak pernah dapet voucher goride, beli paket pun gak ada, orang yg jarang pake malah tiap minggu dapet voucher",2024-08-21 00:17:59,0,Negative
Eva Gultom,1,"Saya ada promo naik goride diskon goride tpi nggk bisa digunain,promo2 lainnya juga,tpi ngk bisa dipasang promo nya,trus ngapain gitu klo ngk bisa dipake",2024-08-19 10:55:27,0,Negative
kharisma nusantara,1,"mohon penjelasannya dari pihak aplikator 🙏 mengapa aplikasi gojek (customer) yang terhubung dengan aplikasi gopay dan gopartner tidak bisa dibuka,, harus buka aplikasi gopay juga, sementara saya mau menggunakan aplikasi gojek (customer) untuk memesan gofood, goride, gosend, untuk isi pulsa, bayar listrik, dll jadi gak bisa sungguh mengecewakan 🤦😤😠😡🤬",2024-08-11 07:03:05,0,Negative
Hilmy Setiawan,4,Tolong donh... tambahin diskon lg buat goride harga lebih murah 5.000 Tolong yaa....🙏🙏🙏 butuh bnget buat anter anak skolah,2024-08-04 22:01:18,1,Positive
fenny sie,5,"Pelanggan setia goride,gocar,gofood",2024-08-03 11:41:38,1,Positive
Saya Saja,1,Tadi saya gak pesen cuman buka aja malah pesen goride sendiri sampek 5 driver,2024-08-02 22:49:03,0,Negative
Abdul Hamidusman,5,Baru mau coba layanan go ride,2024-09-13 23:34:54,1,Positive
Benny Tristan,5,"Gojek ride masih sering kasih promo, untuk masukan Gofood sekarang kok banyak biaya lain-lain nya ya.",2024-09-12 06:47:19,1,Positive
Yos Sudarso,5,I got safety when I was ride Gojek,2024-09-09 21:04:07,1,Positive
Asih Ummu Athifah Farah,5,Kalau boleh usul ... Konsumen bisa memilih driver goride yg cewek,2024-09-08 15:33:06,1,Positive
Utomo Budiwiyanto,5,"Driver:bik, sopan, rapi, ramah Kendaraan: Terawat baik. Dijalan: Patuh &taat peraturan lalu lintas. Layanan panggilan: Cepat, selalu beri salam, relatif yepay waktu. Untuk Gojek 1.Beri reward bagi: 1.Driver teladan. 2.Cistomersetia/ telafan.. Thn 23 - 24 pernah mengadakan indian voucer berhadiah mobil kapan pengumannya..! Sudah atau blm...disosialisasikan Terimakasih...🙏 Customer Gojek (go ride & go car)",2024-09-03 20:33:59,1,Positive
leody suastika,1,Tidak pernah di kasi promo setiap order gofood atau goride atau gocar.,2024-10-28 17:57:10,0,Negative
Aqilla Putra,5,Berikan option edit alamat ketika kita sudah memesan gofood seperti yang ada di goride,2024-10-26 12:50:20,1,Positive
Nani,4,"Kalau goride bayar pake gopay dapat drivernya yang jauh, menunggu lama. Tolong perbarui",2024-10-19 15:53:14,0,Negative
Eko Arief Maulana,2,"Perbaikin lagi masalah pemberitahuan/notifikasi, masa diberitahukan kalo gak dapat driver atau driver sedang sibuk pas mau mesan goride lagi untuk kedua kalinya tiba-tiba ada driver dari pesan goride yang pertama",2024-10-17 19:22:14,0,Negative
Verlyn Linette,2,Saya hampir tiap hari selama 1 tahun pakai gojek tpi tidak dapat voucher diskon goride,2024-10-15 11:24:42,0,Negative
Joko Sihono,5,Cara order food: usahakan menu sesuai yg kita inginkan..klo sdh sesuai baru silahkan order...order ride: usahakan semua sdh siap..standby di depan rumah..kos...dirasa sdh siap baru silahkan order..,2024-10-14 11:04:01,1,Positive
Bang Mandar,1,Saya order pakai gotransit tp jemputan goride dari stasiun tidak datang dan tidak ada pengaduan,2024-10-14 11:00:28,0,Negative
Vian yuni,5,Untuk goride lebih mudah dulu,2024-10-10 09:21:53,1,Positive
Joko Sutrisno,4,Pesen goride Dari duren tiga ke jln margasatwa pdk labu. Demi naikin tarif muter lewat Rs Fatmawati. Kenapa gk lewat trakindo/transmart/jln bhakti. Aenehhh,2024-10-08 18:33:31,0,Negative
Minnie Mouse,3,Gofood 👎 Goride 👍 Gocar 👍 Gosend 👍 Pesan gacoan pake aplikasi orange 50 menit sampai. Pake aplikasi gojek hampir 2 jam baru sampai. 🤣🤣🤣,2024-10-06 20:14:14,1,Positive
Ika Nur Afifah,2,"plis promo nya yang jelas khusus buat goride, saya tiap hari pake goride knpa ga pernah dpt promo, sedangkan temen saya slalu dpt potongan 😓 sampe2 saya beli loh buat dpt potongan :' kek gaadil gt pls",2024-10-05 19:46:16,0,Negative
Yogi Hidayat17,5,"Baru ganti no hp goride ,tapi blm bisa beli kuota internet di gopay,minta tolong dibantu y",2024-11-30 11:00:17,1,Positive
Didiet Sulistio,2,"Tolong lah diubah kelengkapan untuk register konsumen.Disertakan berat badan,agar aplikasi gopartner bisa sortir penumpang goride biasa atau goride comfort.",2024-11-29 20:37:53,0,Negative
2Firmansyah 6Firmansyah,5,"Saya harap di update kedepanya saat pesan go food muncul notifikasi, jangan go ride aja yang muncul",2024-11-20 10:14:58,1,Positive
Caca Nababan,4,"Kenapa tiba tiba goride tidak bisa membawa penumpang 2 orang anak SD, padahal semalam masih bisa🥺",2024-11-19 16:35:04,0,Negative
alfaaza store,5,Selalu repeat order goride dan gocar mempermudah saat diperlukan Driver dan rider baik baik dan sopan,2024-11-13 08:43:08,1,Positive
Dwi Pratami,1,"Drivernya di tatar lg deh yg goride, klo gamau ribet gausa jd driver ojol 🙃 pdhl ga pake promo lho.",2024-11-11 23:52:06,0,Negative
Aen Nuraeni,5,"Pake gojek seringnya tuh yg go ride klo lg k siangan kerja buru2 pesen go ride, klo lagi mager cari makan k luar ya pesennya gofood aja hhe :D",2024-11-06 14:51:24,1,Positive
Muhammad Fadlurrahman Ishak,1,Pesan goride ke sekolah dan pesan gofood untuk makan siang butuh minimal waktu 20 menit bru dapat driver. Pelayanan terburuk 7 tahun berlalu ternyata masih sama saja👎🏼👎🏼👎🏼👎🏼👎🏼👎🏼👎🏼👎🏼👎🏼,2024-11-01 18:52:45,0,Negative
PAUL GTEP,4,Sekarang jumlah driver disekitar lokasi pemesanan goride sudah tidak tampak LG Tolong diperbaiki,2024-12-27 22:00:44,0,Negative
Joko Supeno,5,Daftar gojek GoRide montor,2024-12-21 17:37:29,1,Positive
Ainur Nisa,5,"Bagus,minta tolong lebih banyak promo untuk gocar sama goride comfort supaya bisa menikmati perjalanan dengan hemat dan nyaman terima kasih",2024-12-20 11:34:50,1,Positive
Wardah Muthia,1,Saya beli paket goplus tapi voucher go ride tidak bisa di pakai,2024-12-04 11:18:31,0,Negative
